,City,Country,Latitude,Longitude,Temperature,Humidity,Wind Speed,Cloudiness
0,hasaki,jp,35.73,140.83,64.4,100,1.12,75
0,ribeira grande,pt,38.52,-28.7,68.0,64,16.11,40
0,lorengau,pg,-2.02,147.27,82.12,100,2.06,88
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,,,-53.16,-70.91,37.4,64,24.16,20
0,palm valley,us,26.2,-97.75,98.6,34,11.41,1
0,fortuna,us,40.6,-124.16,55.4,76,9.17,90
0,new norfolk,au,-42.78,147.06,46.4,65,9.17,20
0,nantucket,us,41.28,-70.1,80.6,69,10.29,1
0,kompaniyivka,ua,48.25,32.21,63.4,32,10.22,0
0,,,48.25,32.21,63.4,32,10.22,0
0,,,48.25,32.21,63.4,32,10.22,0
0,nyandoma,ru,61.67,40.21,64.21,38,17.83,36
0,orlik,ru,52.51,99.83,31.9,96,1.95,44
0,isla mujeres,mx,21.23,-86.73,81.22,95,6.42,92
0,chokurdakh,ru,70.62,147.9,25.16,100,9.31,8
0,carnarvon,au,-24.87,113.63,66.29,98,12.77,0
0,cidreira,br,-30.17,-50.22,68.35,80,6.76,8
0,dikson,ru,73.51,80.55,29.66,97,3.38,88
0,ribeira grande,pt,38.52,-28.7,68.0,64,16.11,40
0,nome,us,30.04,-94.42,93.2,49,4.7,40
0,longyearbyen,sj,78.22,15.64,35.6,74,11.41,75
0,leningradskiy,ru,69.38,178.42,27.14,100,8.63,64
0,,,69.38,178.42,27.14,100,8.63,64
0,,,69.38,178.42,27.14,100,8.63,64
0,jamestown,sh,-15.94,-5.72,73.13,100,21.72,76
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,kapaa,us,22.08,-159.32,78.8,83,18.34,40
0,espinosa,br,-14.92,-42.81,69.52,58,12.24,8
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,barcelos,br,-0.97,-62.93,84.82,75,4.18,8
0,new norfolk,au,-42.78,147.06,46.4,65,9.17,20
0,ribeira grande,pt,38.52,-28.7,68.0,64,16.11,40
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,,,-35.02,117.88,53.78,86,7.63,68
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,,,-35.02,117.88,53.78,86,7.63,68
0,vardo,no,70.37,31.11,46.4,93,14.99,90
0,,,70.37,31.11,46.4,93,14.99,90
0,,,70.37,31.11,46.4,93,14.99,90
0,hilo,us,19.71,-155.08,73.4,88,8.05,90
0,cidreira,br,-30.17,-50.22,68.35,80,6.76,8
0,carnarvon,au,-24.87,113.63,66.29,98,12.77,0
0,brewster,us,41.76,-70.08,80.6,54,14.99,1
0,dikson,ru,73.51,80.55,29.66,97,3.38,88
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,hilo,us,19.71,-155.08,73.4,88,8.05,90
0,longyearbyen,sj,78.22,15.64,35.6,74,11.41,75
0,,,78.22,15.64,35.6,74,11.41,75
0,san ramon de la nueva oran,ar,-23.13,-64.33,79.51,70,3.74,44
0,kapaa,us,22.08,-159.32,78.8,83,18.34,40
0,vao,nc,-22.67,167.48,72.04,100,11.9,36
0,bluff,nz,-46.6,168.33,43.61,100,7.96,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,williams lake,ca,52.13,-122.14,51.8,34,5.82,75
0,touros,br,-5.2,-35.46,81.4,73,18.5,8
0,vaini,to,-21.2,-175.2,74.66,100,14.79,56
0,upernavik,gl,72.79,-56.15,33.16,91,2.62,44
0,vestmanna,fo,62.16,-7.17,50.0,81,19.46,12
0,,,62.16,-7.17,50.0,81,19.46,12
0,saskylakh,ru,71.97,114.09,32.54,91,8.19,76
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,,,-23.12,-134.97,76.28,100,10.76,80
0,bluff,nz,-46.6,168.33,43.61,100,7.96,0
0,sorland,no,67.67,12.69,44.6,93,11.41,75
0,bahia blanca,ar,-38.72,-62.27,57.64,77,7.65,92
0,castro,cl,-42.48,-73.76,47.66,99,5.61,92
0,arraial do cabo,br,-22.97,-42.02,77.0,69,11.41,20
0,tarko-sale,ru,64.92,77.78,22.9,81,7.43,44
0,batagay,ru,67.65,134.64,37.03,89,9.33,80
0,bredasdorp,za,-34.53,20.04,50.0,87,2.24,32
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,esperance,au,-33.86,121.89,41.8,80,7.54,0
0,,,-33.86,121.89,41.8,80,7.54,0
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,high level,ca,58.52,-117.13,51.8,71,5.82,75
0,beringovskiy,ru,63.05,179.32,32.99,96,20.15,92
0,chokurdakh,ru,70.62,147.9,25.16,100,9.31,8
0,bagaciu,ro,46.27,24.37,68.0,48,4.7,0
0,takoradi,gh,4.89,-1.75,78.7,100,5.64,68
0,novosheshminsk,ru,55.06,51.22,56.65,63,11.23,44
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,castro,cl,-42.48,-73.76,47.66,99,5.61,92
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,san rafael,ar,-34.61,-68.33,61.87,53,3.18,20
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,gornozavodsk,ru,58.37,58.33,39.82,100,5.64,88
0,,,58.37,58.33,39.82,100,5.64,88
0,kavaratti,in,10.57,72.64,77.89,100,21.3,92
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,,,60.79,-161.76,44.6,75,14.99,90
0,hithadhoo,mv,-0.6,73.08,80.68,100,15.48,88
0,kavaratti,in,10.57,72.64,77.89,100,21.3,92
0,vaini,to,-21.2,-175.2,74.66,100,14.79,56
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,fortuna,us,40.6,-124.16,55.4,76,9.17,90
0,hualmay,pe,-11.1,-77.61,68.17,81,6.87,20
0,oltu,tr,40.55,42.0,50.62,100,1.28,88
0,sinop,tr,42.03,35.15,68.17,93,8.43,88
0,atuona,pf,-9.8,-139.03,80.05,100,13.35,48
0,marsh harbour,bs,26.54,-77.06,80.32,95,15.48,92
0,tiksi,ru,71.64,128.87,33.61,96,9.44,92
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,xiaoweizhai,cn,26.23,107.51,67.63,98,2.62,80
0,bluff,nz,-46.6,168.33,43.61,100,7.96,0
0,upernavik,gl,72.79,-56.15,33.16,91,2.62,44
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,hamilton,bm,32.3,-64.78,78.8,78,18.34,90
0,nantucket,us,41.28,-70.1,80.6,69,10.29,1
0,gwembe,zm,-16.5,27.61,61.42,94,4.18,0
0,puerto ayora,ec,-0.74,-90.35,80.6,69,18.34,20
0,nortelandia,br,-14.45,-56.8,79.51,81,3.06,0
0,leningradskiy,ru,69.38,178.42,27.14,100,8.63,64
0,gilgit,pk,35.92,74.31,31.99,91,0.27,0
0,saint-philippe,re,-21.36,55.77,71.6,60,6.93,90
0,barahan,ph,13.01,120.76,78.07,100,5.97,0
0,kalmunai,lk,7.42,81.82,76.99,89,4.18,12
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,linjiang,cn,41.81,126.91,46.75,94,2.95,80
0,los llanos de aridane,es,28.66,-17.92,66.2,68,16.11,20
0,rio gallegos,ar,-51.62,-69.22,39.2,69,13.87,40
0,banda aceh,id,5.56,95.32,76.81,100,2.95,80
0,pevek,ru,69.7,170.27,35.05,89,15.59,80
0,port alfred,za,-33.59,26.89,62.78,91,13.67,8
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,cabo san lucas,mx,22.89,-109.91,76.18,96,9.1,0
0,kodiak,us,39.95,-94.76,91.4,38,11.41,1
0,vicuna,cl,-30.03,-70.71,62.6,72,8.05,0
0,volodarskiy,ru,46.4,48.54,53.6,37,2.24,0
0,deputatskiy,ru,69.3,139.9,33.34,95,3.96,32
0,aksarka,ru,66.56,67.8,27.31,90,11.68,88
0,,,66.56,67.8,27.31,90,11.68,88
0,santa rosa,ar,-36.62,-64.29,62.59,72,8.77,88
0,kavaratti,in,10.57,72.64,77.89,100,21.3,92
0,wonthaggi,au,-38.6,145.59,50.8,71,4.74,88
0,tevaitoa,pf,-16.78,-151.5,81.4,99,13.69,8
0,comodoro rivadavia,ar,-45.87,-67.48,53.6,89,17.22,20
0,lafiagi,ng,8.85,5.42,81.67,76,6.42,32
0,pisco,pe,-13.71,-76.2,66.2,82,8.05,0
0,,,-13.71,-76.2,66.2,82,8.05,0
0,hamilton,bm,32.3,-64.78,78.8,78,18.34,90
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,half moon bay,us,37.46,-122.43,89.6,82,8.05,1
0,hithadhoo,mv,-0.6,73.08,80.68,100,15.48,88
0,piltene,lv,57.23,21.67,68.0,60,2.24,0
0,faanui,pf,-16.48,-151.75,81.49,100,13.58,24
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,,,-53.16,-70.91,37.4,64,24.16,20
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,woodward,us,36.43,-99.39,87.8,45,16.11,75
0,guarapari,br,-20.67,-40.5,77.0,69,10.29,40
0,vaini,to,-21.2,-175.2,74.66,100,14.79,56
0,yulara,au,-25.24,130.99,51.8,53,9.17,0
0,poum,nc,-20.23,164.02,73.57,100,13.13,0
0,hamilton,bm,32.3,-64.78,78.8,78,18.34,90
0,puerto ayora,ec,-0.74,-90.35,80.6,69,18.34,20
0,dikson,ru,73.51,80.55,29.66,97,3.38,88
0,taltal,cl,-25.41,-70.49,61.51,78,2.73,0
0,hithadhoo,mv,-0.6,73.08,80.68,100,15.48,88
0,pangnirtung,ca,66.15,-65.72,35.6,96,8.05,75
0,,,66.15,-65.72,35.6,96,8.05,75
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,avarua,ck,-21.21,-159.78,80.6,88,14.99,75
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,namtsy,ru,62.72,129.66,44.14,51,11.9,0
0,,,62.72,129.66,44.14,51,11.9,0
0,,,62.72,129.66,44.14,51,11.9,0
0,hay river,ca,60.82,-115.79,50.0,66,16.11,75
0,arraial do cabo,br,-22.97,-42.02,77.0,69,11.41,20
0,comodoro rivadavia,ar,-45.87,-67.48,53.6,89,17.22,20
0,vaini,to,-21.2,-175.2,74.66,100,14.79,56
0,adelaide,au,-34.93,138.6,57.2,50,11.41,75
0,egvekinot,ru,66.32,-179.17,34.87,95,3.18,8
0,antofagasta,cl,-23.65,-70.4,60.8,67,11.41,0
0,palm bay,us,28.03,-80.64,86.0,74,17.22,75
0,chapais,ca,49.78,-74.86,59.0,30,4.7,1
0,muli,mv,2.92,73.57,85.99,94,21.52,88
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,,,-54.81,-68.31,37.4,80,24.16,40
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,,,62.45,-114.38,50.0,34,19.46,20
0,kahramanmaras,tr,37.58,36.93,73.4,60,12.75,75
0,yerbogachen,ru,61.28,108.01,45.67,77,6.42,8
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,hobyo,so,5.35,48.53,79.78,80,22.75,8
0,,,5.35,48.53,79.78,80,22.75,8
0,bredasdorp,za,-34.53,20.04,50.0,87,2.24,32
0,buluang,ph,10.47,123.98,82.4,83,3.36,90
0,chapais,ca,49.78,-74.86,59.0,30,4.7,1
0,port elizabeth,za,-33.92,25.57,57.2,76,13.87,0
0,constitucion,mx,23.99,-104.67,94.45,19,4.63,0
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,egvekinot,ru,66.32,-179.17,34.87,95,3.18,8
0,kargil,in,34.57,76.1,31.72,99,1.16,92
0,mar del plata,ar,-46.43,-67.52,47.83,63,9.78,0
0,ploemeur,fr,47.73,-3.43,64.4,93,3.36,68
0,port elizabeth,za,-33.92,25.57,57.2,76,13.87,0
0,carnarvon,au,-24.87,113.63,65.92,98,16.37,24
0,tautira,pf,-17.73,-149.15,84.2,62,6.93,20
0,darhan,mn,49.49,105.92,45.22,75,2.95,0
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,vanimo,pg,-2.67,141.3,81.04,100,4.29,56
0,te anau,nz,-45.41,167.72,22.54,79,5.3,8
0,,,-45.41,167.72,22.54,79,5.3,8
0,puerto escondido,mx,15.86,-97.07,84.28,100,8.77,0
0,nikolskoye,ru,59.7,30.79,62.6,45,8.95,0
0,,,59.7,30.79,62.6,45,8.95,0
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,harper,lr,4.38,-7.71,81.49,100,10.78,12
0,bredasdorp,za,-34.53,20.04,50.0,87,2.24,32
0,,,-34.53,20.04,50.0,87,2.24,32
0,aquiraz,br,-3.9,-38.39,86.0,66,11.41,40
0,sorland,no,67.67,12.69,44.6,93,11.41,75
0,,,67.67,12.69,44.6,93,11.41,75
0,cap malheureux,mu,-19.98,57.61,71.6,83,10.0,20
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,melita,ca,49.27,-100.98,75.55,65,8.32,80
0,tasiilaq,gl,65.61,-37.64,35.6,88,18.34,90
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,,,-34.42,19.24,39.82,97,2.95,24
0,,,-34.42,19.24,39.82,97,2.95,24
0,weinan,cn,34.5,109.46,60.8,77,2.24,0
0,bambous virieux,mu,-20.34,57.76,71.6,83,5.64,20
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,sitka,us,37.17,-99.65,90.67,43,14.14,32
0,port hawkesbury,ca,45.62,-61.36,46.4,100,16.11,90
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,nikolskoye,ru,59.7,30.79,62.6,45,8.95,0
0,butaritari,ki,3.07,172.79,83.93,100,11.43,92
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,,,-33.59,26.89,60.79,97,10.67,0
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,severo-kurilsk,ru,50.68,156.12,41.26,87,8.21,20
0,richards bay,za,-28.77,32.06,61.78,100,4.63,92
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,mackay,au,-21.15,149.2,57.2,93,3.36,32
0,padang,id,-0.92,100.36,83.47,100,4.52,64
0,puerto ayora,ec,-0.74,-90.35,80.6,69,18.34,20
0,chumikan,ru,54.72,135.31,52.87,83,7.2,88
0,alice springs,au,-23.7,133.88,48.2,66,6.93,0
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,bambous virieux,mu,-20.34,57.76,71.6,83,5.64,20
0,flinders,au,-34.58,150.85,57.2,87,10.29,75
0,bredasdorp,za,-34.53,20.04,50.0,87,2.24,32
0,bathsheba,bb,13.22,-59.52,86.0,66,20.8,40
0,,,13.22,-59.52,86.0,66,20.8,40
0,atar,mr,20.52,-13.05,84.82,22,1.72,0
0,,,20.52,-13.05,84.82,22,1.72,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,khatanga,ru,71.98,102.47,33.25,86,9.78,0
0,,,71.98,102.47,33.25,86,9.78,0
0,,,71.98,102.47,33.25,86,9.78,0
0,upernavik,gl,72.79,-56.15,33.16,91,2.62,44
0,nikolskoye,ru,59.7,30.79,62.6,45,8.95,0
0,port lincoln,au,-34.72,135.86,54.22,100,10.78,68
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,kindu,cd,-2.95,25.92,74.92,85,4.41,8
0,cape town,za,-33.93,18.42,48.2,93,5.82,0
0,centralia,us,46.72,-122.96,60.8,59,6.93,40
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,alice springs,au,-23.7,133.88,48.2,66,6.93,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,,,-53.16,-70.91,37.4,64,24.16,20
0,khatanga,ru,71.98,102.47,33.25,86,9.78,0
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,,,-54.81,-68.31,37.4,80,24.16,40
0,,,-54.81,-68.31,37.4,80,24.16,40
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,yumen,cn,40.29,97.04,50.08,59,7.54,0
0,,,40.29,97.04,50.08,59,7.54,0
0,znamenskoye,ru,57.13,73.82,30.1,83,3.29,0
0,los llanos de aridane,es,28.66,-17.92,66.2,68,16.11,20
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,new norfolk,au,-42.78,147.06,46.4,65,9.17,20
0,ketchikan,us,55.34,-131.65,50.0,81,11.41,90
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,maloy,no,61.94,5.11,75.2,56,8.05,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,birao,cf,10.3,22.78,81.22,56,7.87,44
0,ribeira grande,pt,38.52,-28.7,68.0,64,12.75,40
0,mocuba,mz,-16.84,36.99,61.6,86,2.62,0
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,kedrovyy,ru,56.17,91.82,51.8,62,8.95,0
0,biak,id,-0.91,122.88,73.84,100,3.85,88
0,macusani,pe,-14.07,-70.43,53.86,100,2.62,76
0,,,-14.07,-70.43,53.86,100,2.62,76
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,turukhansk,ru,65.8,87.96,35.41,91,11.01,92
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,fare,pf,-16.7,-151.02,81.4,99,13.69,8
0,karratha,au,-20.74,116.85,66.82,32,15.93,88
0,tazovskiy,ru,67.47,78.7,31.81,100,7.43,80
0,dovolnoye,ru,54.5,79.67,43.87,76,6.42,8
0,ribeira brava,pt,32.65,-17.07,66.2,72,11.41,20
0,garachine,pa,8.06,-78.36,81.94,100,6.87,64
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,bluff,nz,-46.6,168.33,42.52,100,7.87,0
0,dibulla,co,11.27,-73.31,96.8,44,11.41,20
0,tilichiki,ru,60.47,166.1,36.85,96,3.51,80
0,tutoia,br,-2.76,-42.27,89.6,62,5.82,20
0,san carlos de bariloche,ar,-41.13,-71.31,42.8,75,19.46,40
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,saldanha,za,-33.01,17.94,53.6,81,4.85,64
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,,,-42.88,147.33,46.4,65,9.17,20
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,carnarvon,au,-24.87,113.63,65.92,98,16.37,24
0,new norfolk,au,-42.78,147.06,46.4,65,9.17,20
0,,,-42.78,147.06,46.4,65,9.17,20
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,kaitangata,nz,-46.28,169.85,24.07,67,3.74,0
0,port alberni,ca,49.24,-124.81,60.8,51,12.75,20
0,naze,jp,28.37,129.48,75.91,100,8.55,0
0,kudahuvadhoo,mv,2.67,72.89,85.81,94,19.51,68
0,moorhead,us,46.87,-96.75,87.8,31,16.11,1
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,margate,za,-30.86,30.37,62.95,96,5.97,88
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,huarmey,pe,-10.07,-78.15,73.12,58,4.74,0
0,sept-iles,ca,50.2,-66.38,60.8,21,21.92,20
0,kaitangata,nz,-46.28,169.85,24.07,67,3.74,0
0,,,-46.28,169.85,24.07,67,3.74,0
0,faanui,pf,-16.48,-151.75,81.49,100,13.58,24
0,,,-16.48,-151.75,81.49,100,13.58,24
0,san patricio,mx,19.22,-104.7,85.72,70,6.42,48
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,saint-augustin,ca,45.63,-73.98,77.0,41,4.7,20
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,marshall,us,39.39,-87.69,89.6,55,9.17,40
0,,,39.39,-87.69,89.6,55,9.17,40
0,komsomolskiy,ru,67.55,63.78,18.49,83,6.87,32
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,srandakan,id,-7.94,110.25,66.19,97,1.95,8
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,kaitangata,nz,-46.28,169.85,24.07,67,3.74,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,shingu,jp,33.72,135.99,68.17,100,16.15,100
0,avarua,ck,-21.21,-159.78,80.6,88,14.99,75
0,coquimbo,cl,-29.95,-71.34,62.6,72,8.05,0
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,,,-33.64,115.35,64.76,100,11.21,56
0,kavieng,pg,-2.57,150.8,83.29,100,2.62,64
0,kathu,th,7.91,98.33,78.8,88,3.36,40
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,bayan,kw,29.3,48.05,96.8,19,3.36,5
0,norman wells,ca,65.28,-126.83,51.8,50,13.87,20
0,,,65.28,-126.83,51.8,50,13.87,20
0,imeni poliny osipenko,ru,52.42,136.49,67.54,44,8.21,20
0,bambous virieux,mu,-20.34,57.76,71.6,83,5.64,20
0,bilma,ne,18.69,12.92,78.97,21,5.41,0
0,boyolangu,id,-8.09,111.9,65.65,90,4.29,0
0,kourou,gf,5.16,-52.64,78.8,94,13.87,75
0,noyabrsk,ru,63.2,75.45,24.16,87,3.4,0
0,chokurdakh,ru,70.62,147.9,25.6,100,8.77,20
0,khatanga,ru,71.98,102.47,33.25,86,9.78,0
0,puerto ayora,ec,-0.74,-90.35,80.6,69,18.34,20
0,leningradskiy,ru,69.38,178.42,30.37,100,11.01,44
0,,,69.38,178.42,30.37,100,11.01,44
0,nelson bay,au,-32.72,152.14,57.2,93,9.17,90
0,honiara,sb,-9.43,159.96,75.2,100,2.24,40
0,novoagansk,ru,61.94,76.66,34.06,97,6.31,88
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,,,-23.12,-134.97,76.28,100,10.76,80
0,pisco,pe,-13.71,-76.2,66.2,82,8.05,0
0,adrar,dz,27.87,-0.29,96.8,15,13.87,0
0,kapaa,us,22.08,-159.32,78.8,83,18.34,40
0,upernavik,gl,72.79,-56.15,33.16,91,2.62,44
0,atuona,pf,-9.8,-139.03,80.05,100,13.35,48
0,lebu,cl,-37.62,-73.65,53.32,100,13.47,48
0,altay,cn,47.83,88.13,30.64,68,4.41,0
0,pozo colorado,py,-23.49,-58.8,81.22,45,10.78,0
0,mar del plata,ar,-46.43,-67.52,47.83,63,9.78,0
0,clyde river,ca,70.47,-68.59,30.2,86,12.75,75
0,mikuni,jp,36.22,136.15,66.2,68,3.36,75
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,poum,nc,-20.23,164.02,73.57,100,13.13,0
0,santo angelo,br,-28.3,-54.26,72.22,48,7.76,0
0,talnakh,ru,69.49,88.39,34.33,92,6.98,92
0,yerbogachen,ru,61.28,108.01,45.67,77,6.42,8
0,borovoy,ru,63.23,52.89,41.44,73,6.98,80
0,kousseri,cm,12.08,15.03,91.4,49,5.82,0
0,atar,mr,20.52,-13.05,84.82,22,1.72,0
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,,,-33.64,115.35,64.76,100,11.21,56
0,nelson bay,au,-32.72,152.14,57.2,93,9.17,90
0,tasiilaq,gl,65.61,-37.64,37.4,88,17.22,92
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,nikolskoye,ru,59.7,30.79,62.6,45,8.95,0
0,arraial do cabo,br,-22.97,-42.02,77.0,69,11.41,20
0,,,-22.97,-42.02,77.0,69,11.41,20
0,grindavik,is,63.84,-22.43,48.2,100,24.16,90
0,pucallpa,pe,-8.38,-74.54,87.8,66,6.93,75
0,cape town,za,-33.93,18.42,48.2,93,5.82,0
0,gizo,sb,-8.1,156.84,78.97,100,14.47,92
0,,,-8.1,156.84,78.97,100,14.47,92
0,,,-8.1,156.84,78.97,100,14.47,92
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,port alfred,za,-33.59,26.89,60.79,97,10.67,0
0,yellowknife,ca,62.45,-114.38,50.0,34,19.46,20
0,busselton,au,-33.64,115.35,64.76,100,11.21,56
0,ust-donetskiy,ru,47.64,40.87,58.09,31,12.01,0
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,tuatapere,nz,-46.13,167.69,36.31,100,3.4,0
0,brae,gb,60.4,-1.35,51.8,87,10.29,0
0,nanortalik,gl,60.14,-45.24,35.05,94,16.49,92
0,jamestown,sh,-15.94,-5.72,73.03,100,21.63,44
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,puerto ayora,ec,-0.74,-90.35,80.6,69,18.34,20
0,pandan,ph,11.72,122.09,84.19,100,14.03,48
0,punta arenas,cl,-53.16,-70.91,37.4,64,24.16,20
0,carnarvon,au,-24.87,113.63,65.92,98,16.37,24
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,vitim,ru,59.44,112.57,42.79,88,2.17,12
0,bethel,us,60.79,-161.76,44.6,75,14.99,90
0,hede,cn,33.77,120.25,70.33,93,2.39,100
0,,,33.77,120.25,70.33,93,2.39,100
0,albany,au,-35.02,117.88,53.78,86,7.63,68
0,hilo,us,19.71,-155.08,73.4,94,8.05,90
0,den helder,nl,52.96,4.76,68.0,88,11.41,90
0,dikson,ru,73.51,80.55,28.84,97,1.39,80
0,hithadhoo,mv,-0.6,73.08,80.68,100,15.48,88
0,rikitea,pf,-23.12,-134.97,76.28,100,10.76,80
0,kaitangata,nz,-46.28,169.85,24.07,67,3.74,0
0,,,-46.28,169.85,24.07,67,3.74,0
0,batemans bay,au,-35.71,150.18,47.92,100,7.09,36
0,hermanus,za,-34.42,19.24,39.82,97,2.95,24
0,kapaa,us,22.08,-159.32,78.8,83,18.34,40
0,east london,za,-33.02,27.91,65.92,100,17.05,0
0,nanortalik,gl,60.14,-45.24,35.05,94,16.49,92
0,hobart,au,-42.88,147.33,46.4,65,9.17,20
0,nalut,ly,31.86,10.98,81.94,24,5.08,76
0,,,31.86,10.98,81.94,24,5.08,76
0,port said,eg,25.34,30.55,75.82,31,6.64,0
0,wismar,de,53.89,11.46,75.2,52,10.29,20
0,naze,jp,28.37,129.48,75.91,100,8.55,0
0,ushuaia,ar,-54.81,-68.31,37.4,80,24.16,40
0,guerrero negro,mx,27.97,-114.04,68.44,69,12.01,0
0,chuy,uy,-33.69,-53.46,69.97,64,10.56,0
0,kodiak,us,39.95,-94.76,91.4,38,11.41,1
0,yebaishou,cn,41.4,119.64,50.8,82,5.19,0
0,upernavik,gl,72.79,-56.15,33.16,91,2.62,44
0,,,72.79,-56.15,33.16,91,2.62,44
0,,,72.79,-56.15,33.16,91,2.62,44
0,poykovskiy,ru,61.23,73.33,30.2,74,4.47,20
0,sicamous,ca,50.84,-118.99,71.6,26,8.05,90
0,carnarvon,au,-24.87,113.63,65.92,98,16.37,24
0,,,-24.87,113.63,65.92,98,16.37,24
